"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","1.353345","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","8","8","1","1.805176","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","0.454043","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","0.726384","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","8","8","1","1.835521","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","23","26","1","4.627331","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","28","28","1","25.036533","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","6","6","1","0.846993","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","17","17","1","2.217363","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","43","43","1","8.743081","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","478","502","1","76.226067","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","20","22","1","3.923049","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","4","4","2","0.850649","0","0"
"/Game/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","92","104","2","16.165247","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","1.967234","0","0"
"/Game/Blueprints/AOE/Projectile/Materials/paint2.paint2","0","43","43","1","9.691685","0","0"
"/Game/Materials/Mat_Fireflies.Mat_Fireflies","0","50","50","1","8.909087","0","0"
"/Game/Blueprints/AOE/Projectile/Materials/paint1.paint1","0","51","54","1","11.011906","0","0"
"/Game/Blueprints/AOE/Splatter/Material/paint3.paint3","0","48","48","1","11.409823","0","0"
"/Game/Animation/Materials/lambert3.lambert3","0","6","6","1","1.343765","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","17","17","1","2.513616","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","7","8","1","1.435508","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","0.526867","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","3","3","1","0.725488","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","3","3","1","0.730848","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","3","3","1","0.731053","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","3","3","1","0.767174","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","14","14","1","8.224520","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","48","48","1","11.428400","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","3","3","1","0.734756","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","3","3","1","0.782001","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","3","3","1","0.765073","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","3","3","1","0.769419","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","3","3","1","0.764986","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","3","3","1","0.836587","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","3","3","1","0.809258","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","3","3","1","0.774555","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","3","3","1","0.760335","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","3","3","1","0.776613","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","3","3","1","0.776083","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","3","3","1","0.788042","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","3","3","1","0.768302","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","3","3","1","0.757800","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","3","3","1","0.750633","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","3","3","1","0.748264","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","3","3","1","0.784139","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","3","3","1","0.801205","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","3","3","1","0.742700","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","3","3","1","0.829985","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","3","3","1","0.806714","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","3","3","1","0.778985","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","3","3","1","0.786934","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","3","3","1","0.824857","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","3","3","1","0.797297","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","3","3","1","0.996190","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","3","3","1","0.932872","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","3","3","1","0.804387","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","3","3","1","0.774034","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","3","3","1","0.786179","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","3","3","1","0.786479","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","3","3","1","0.790717","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","3","3","1","0.767979","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","3","3","1","0.750603","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","14","14","1","3.727619","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","3","3","1","0.745959","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","3","3","1","0.783379","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","3","3","1","0.800417","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","14","14","1","9.755443","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","3","3","1","1.058481","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","3","3","1","0.971297","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","3","3","1","1.026291","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","3","3","1","0.841037","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","3","3","1","0.944297","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","36","36","1","11.441427","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","24","24","1","5.333799","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","32","32","1","7.494652","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","36","36","1","6.670090","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","24","24","1","5.080658","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","3","3","1","0.702723","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","3","3","1","0.695296","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","3","3","1","0.751603","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","3","3","1","0.757372","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","3","3","1","0.725804","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","6","6","1","1.369828","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","2","2","1","0.458830","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","2","2","1","0.404877","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","3","3","1","0.705301","0","0"
"/Game/Materials/Mat_YellowPaintPickup.Mat_YellowPaintPickup","0","13","14","1","3.272166","0","0"
"/Game/Materials/Mat_FlickerLight.Mat_FlickerLight","0","17","17","1","2.755004","0","0"
"/Game/Materials/Mat_PortalPickup.Mat_PortalPickup","0","12","12","1","3.283559","0","0"
"/Game/Blueprints/Testing/Materials/Goal.Goal","0","3","3","1","0.734303","0","0"
"/Game/Materials/Mat_Drops.Mat_Drops","0","36","36","1","9.000470","0","0"
"/Game/Materials/Mat_WaterPikcup.Mat_WaterPikcup","0","28","28","1","12.136868","0","0"
"/Game/Tower_floor_final_3_Mat.Tower_floor_final_3_Mat","0","3","3","1","0.759452","0","0"
"/Game/Blueprints/Testing/Materials/Disappear.Disappear","0","12","12","1","3.085947","0","0"
"/Game/Blueprints/Testing/Materials/test_Mat.test_Mat","0","3","3","1","0.748140","0","0"
"/Game/Player/PlayerCharacterV9_lambert1_BaseColor_Mat.PlayerCharacterV9_lambert1_BaseColor_Mat","0","6","6","1","1.369336","0","0"
"/Game/Materials/Twisted_Grass_Plant_Stem.Twisted_Grass_Plant_Stem","0","6","6","1","1.365118","0","0"
"/Game/Tower/mat_Stones.mat_Stones","0","3","3","1","0.779130","0","0"
"/Game/Bubbleopolis/V2/Materials/Walkway_sideing.Walkway_sideing","0","3","3","1","0.739414","0","0"
"/Game/OldWell/mat_Well.mat_Well","0","3","3","1","0.732915","0","0"
"/Game/OldWell/mat_Planks.mat_Planks","0","3","3","1","0.750370","0","0"
"/Game/Trees/Tree3/lambert4.lambert4","0","3","3","1","0.719126","0","0"
"/Game/Trees/Tree2/lambert1.lambert1","0","3","3","1","0.753016","0","0"
"/Game/Dresser/Left_Drawer.Left_Drawer","0","6","6","1","1.367875","0","0"
"/Game/Dresser/Cabinet_Door_Pieces.Cabinet_Door_Pieces","0","6","6","1","1.380811","0","0"
"/Game/MushroomBoys/Mush5/Top5.Top5","0","6","6","1","1.328494","0","0"
"/Game/MushroomBoys/Mush5/lambert2.lambert2","0","6","6","1","1.368400","0","0"
"/Game/MushroomBoys/Mush4/MM4T.MM4T","0","6","6","1","1.319457","0","0"
"/Game/Materials/Bubble_Wand_Violet.Bubble_Wand_Violet","0","6","6","1","1.388849","0","0"
"/Game/Materials/Mat_Island4.Mat_Island4","0","3","3","1","0.759358","0","0"
"/Game/Slide/M_Slide_T.M_Slide_T","0","3","3","1","0.750982","0","0"
"/Game/Rocks/Big_rock.Big_rock","0","3","3","1","0.707339","0","0"
"/Game/Books/Open_book_Mat.Open_book_Mat","0","3","3","1","0.732202","0","0"
"/Game/Materials/Twisted_Grass_Plant_LEaf.Twisted_Grass_Plant_Leaf","0","6","6","1","1.355553","0","0"
"/Game/Bubbleopolis/Current/Materials/walkways.walkways","0","3","3","1","0.701026","0","0"
"/Game/BookCase/M_BookShelve_Pieces.M_BookShelve_Pieces","0","6","6","1","1.329919","0","0"
"/Game/Player/PlayerCharacterBlue.PlayerCharacterBlue","0","6","6","1","1.344939","0","0"
"/Game/Player/NewMaterial.NewMaterial","0","3","3","1","0.762508","0","0"
"/Game/Materials/Mat_Island6.Mat_Island6","0","3","3","1","0.775961","0","0"
"/Game/Materials/Mat_Island5.Mat_Island5","0","3","3","1","0.795462","0","0"
"/Game/Materials/Mat_Island3.Mat_Island3","0","3","3","1","0.785618","0","0"
"/Engine/EngineMeshes/M_Mat_UnrealTech.M_Mat_UnrealTech","0","3","3","1","0.759620","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","6","6","1","1.328838","0","0"
"/Game/Blueprints/Non-Euclidean/Materials/LookingOutTowerBaseMat.LookingOutTowerBaseMat","0","3","3","1","0.767588","0","0"
"/Game/Materials/Mat_Plant_Standin.Mat_Plant_Standin","0","3","3","1","0.734078","0","0"
"/Game/Materials/Twisted_Grass_Plant_Flower.Twisted_Grass_Plant_Flower","0","6","6","1","1.467166","0","0"
"/Game/MushMen/Mush3/lambert7.lambert7","0","3","3","1","0.776136","0","0"
"/Game/MushMen/Mush3/lambert6.lambert6","0","3","3","1","0.753690","0","0"
"/Game/MushMen/Mush2/lambert5.lambert5","0","6","6","1","1.378907","0","0"
"/Game/MushMen/Mush2/lambert4.lambert4","0","3","3","1","0.771446","0","0"
"/Game/Materials/Short_Wide_Plant_Leaf.Short_Wide_Plant_Leaf","0","6","6","1","1.390579","0","0"
"/Game/Materials/Short_Wide_Plant_Flower.Short_Wide_Plant_Flower","0","6","6","1","1.338049","0","0"
"/Game/Materials/Short_Wide_Plant_Anther.Short_Wide_Plant_Anther","0","6","6","1","1.364312","0","0"
"/Game/Geometry/Meshes/Plants/DualFlowers/DualFlowers.DualFlowers","0","6","6","1","1.425206","0","0"
"/Game/Materials/Blue_Rose_Plant_Stem.Blue_Rose_Plant_Stem","0","6","6","1","1.412545","0","0"
"/Game/Bubbleopolis/V2/Materials/pillar_top.pillar_top","0","3","3","1","0.759654","0","0"
"/Game/Bubbleopolis/V2/Materials/pillar_side.pillar_side","0","3","3","1","0.762654","0","0"
"/Game/Bubbleopolis/V2/Materials/lambert1.lambert1","0","3","3","1","0.738102","0","0"
"/Game/Bubbleopolis/Ground.Ground","0","3","3","1","0.726387","0","0"
"/Game/Trees/Tree2/lambert3.lambert3","0","3","3","1","0.729173","0","0"
"/Game/Trees/Tree1/treeTexture.treeTexture","0","3","3","1","0.792703","0","0"
"/Game/Trees/BigTree/NEW_BIG_TREE/lambert2.lambert2","0","3","3","1","0.758834","0","0"
"/Game/Plants/leaf.leaf","0","3","3","1","0.758753","0","0"
"/Game/Plants/Flower.Flower","0","3","3","1","0.787025","0","3"
"/Game/Plants/Anther.Anther","0","3","3","1","0.749498","0","0"
"/Game/Books/Solo_Book_Mat.Solo_Book_Mat","0","3","3","1","0.781244","0","0"
"/Game/Books/BS_Mat6.BS_Mat6","0","3","3","1","0.717763","0","0"
"/Game/Books/BS_Mat5.BS_Mat5","0","3","3","1","0.768286","0","0"
"/Game/Books/BS_Mat4.BS_Mat4","0","3","3","1","0.805708","0","0"
"/Game/Plants/stem.stem","0","3","3","1","0.742197","0","3"
"/Game/Plants/lambert1.lambert1","0","3","3","1","0.742836","0","0"
"/Game/SoapHouse3/SoapHouse3V2/House3V2.House3V2","0","3","3","1","0.787911","0","0"
"/Game/SoapHouse3/SoapHouse3V1/Windows3V1.Windows3V1","0","3","3","1","0.769974","0","0"
"/Game/SoapFountain/SoapFountain1.SoapFountain1","0","3","3","1","0.746310","0","0"
"/Game/Bubbleopolis/Tower_top.Tower_top","0","3","3","1","0.721225","0","0"
"/Game/Bubbleopolis/Tower_side.Tower_side","0","3","3","1","0.734683","0","0"
"/Game/Bubbleopolis/Ground1.Ground1","0","3","3","1","0.746454","0","0"
"/Game/Bubbleopolis/lambert1.lambert1","0","3","3","1","0.721762","0","0"
"/Game/Bubbleopolis/fountain_top.fountain_top","0","3","3","1","0.704176","0","0"
"/Game/Bubbleopolis/pillar_top.pillar_top","0","3","3","1","0.728342","0","0"
"/Game/Dialogue/lambert1.lambert1","0","3","3","1","0.784830","0","0"
"/Game/Materials/Blue_Rose_Plant_Leaf.Blue_Rose_Plant_Leaf","0","6","6","1","1.403421","0","0"
"/Game/Materials/Blue_Rose_Plant_Flower.Blue_Rose_Plant_Flower","0","6","6","1","1.393759","0","0"
"/Game/MushMen/Mush5/Top5.Top5","0","3","3","1","0.755336","0","0"
"/Game/BubbleTrash/BubbleTrashYellow.BubbleTrashYellow","0","3","3","1","0.759403","0","0"
"/Game/BubbleTrash/BubbleTrashRed.BubbleTrashRed","0","3","3","1","0.754199","0","0"
"/Game/BubbleTrash/BubbleTrashPurple.BubbleTrashPurple","0","3","3","1","0.700111","0","0"
"/Game/Axe/material/lambert1.lambert1","0","3","3","1","0.727333","0","0"
"/Game/BubbleTrash/BubbleTrashPink.BubbleTrashPink","0","3","3","1","0.789049","0","0"
"/Game/MushMen/Mush5/lambert1.lambert1","0","3","3","1","0.777949","0","0"
"/Game/Bubbleopolis/Current/Materials/towers.towers","0","3","3","1","0.759795","0","0"
"/Game/Fence/HP_Worn_Fence_Small.HP_Worn_Fence_Small","0","3","3","1","0.725152","0","0"
"/Game/Drawbridge/lambert28.lambert28","0","6","6","1","1.363956","0","0"
"/Game/Bubbleopolis/Current/Materials/ground.ground","0","3","3","1","0.772993","0","0"
"/Game/Bubbleopolis/Current/Materials/fountain.fountain","0","3","3","1","0.709237","0","0"
"/Game/Bubbleopolis/Current/Materials/walls.walls","0","3","3","1","0.767159","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece5_Mat.Rubble_Piece5_Mat","0","3","3","1","0.732592","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece4_Mat.Rubble_Piece4_Mat","0","3","3","1","0.735642","0","0"
"/Game/SmallFence/WoodSmall.WoodSmall","0","18","20","1","3.594640","0","0"
"/Game/Rocks/Small_rock.Small_rock","0","3","3","1","0.762309","0","0"
"/Game/Rocks/lambert1.lambert1","0","3","3","1","0.740676","0","0"
"/Game/PrincessTextures/Princess1.Princess1","0","3","3","1","0.766222","0","0"
"/Game/PotionBottles/M_Cork.M_Cork","0","3","3","1","0.722053","0","0"
"/Game/Materials/Door1Target_Mat.Door1Target_Mat","0","2","2","1","0.418685","0","0"
"/Game/Sun_Rise/Sun_Beams.Sun_Beams","0","3","3","1","0.756924","0","0"
"/Game/Statues/lambert1.lambert1","0","3","3","1","0.743973","0","0"
"/Game/Gnome_Animated/ChefGnome/lambert2.lambert2","0","6","6","1","1.323170","0","0"
"/Game/MedFence/MedWood.MedWood","0","3","3","1","0.727178","0","0"
"/Game/Bridge/materials/Default_Material.Default_Material","0","3","3","1","0.781155","0","0"
"/Game/Mushrooms/MushroomE/HoangMushroomE_lambert1_BaseColor_Mat.HoangMushroomE_lambert1_BaseColor_Mat","0","3","3","1","0.773892","0","0"
"/Game/Logs/Log1/lambert1.lambert1","0","6","6","1","1.384471","0","0"
"/Game/Tower/mat_Tower.mat_Tower","0","3","3","1","0.778223","0","0"
"/Game/Tower/mat_Wood.mat_Wood","0","3","3","1","0.803771","0","0"
"/Game/Materials/Mat_Island2.Mat_Island2","0","3","3","1","0.786537","0","0"
"/Game/Mat_Hedge.Mat_Hedge","0","3","3","1","0.790211","0","0"
"/Game/Geometry/Meshes/mat_Wood.mat_Wood","0","3","3","1","0.751578","0","0"
"/Game/Blueprints/Non-Euclidean/Materials/BaseOutLookingIn_Mat.BaseOutLookingIn_Mat","0","3","3","1","0.794639","0","0"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/Mat_ToonGrass_Anim.Mat_ToonGrass_Anim","0","40","44","1","9.358551","0","0"
"/Game/Materials/Mat_TempTower.Mat_TempTower","0","3","3","1","0.759729","0","0"
"/Game/Geometry/Meshes/NonEuclideanHallway/lambert1.lambert1","0","3","3","1","0.715380","0","0"
"/Game/Bubbleopolis/V2/Materials/waterway_bottom.waterway_bottom","0","3","3","1","0.727023","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-red/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","3","3","1","0.752153","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-magenta/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","3","3","1","0.780659","0","0"
"/Game/Bubbleopolis/V2/Materials/fountain_top.fountain_top","0","3","3","1","0.759227","0","0"
"/Game/Bubbleopolis/V2/Materials/base_plat_wall.base_plat_wall","0","3","3","1","0.776800","0","0"
"/Game/Bubbleopolis/V2/Materials/base_plat_top.base_plat_top","0","3","3","1","0.709189","0","0"
"/Game/OldWell/mat_Stones1.mat_Stones1","0","3","3","1","0.744567","0","0"
"/Game/Mushrooms/MushroomH/HoangMushroomH_lambert1_BaseColor_Mat.HoangMushroomH_lambert1_BaseColor_Mat","0","3","3","1","0.820711","0","0"
"/Game/Materials/Mat_Paver.Mat_Paver","0","6","6","1","1.367929","0","0"
"/Game/Materials/Mat_invis.Mat_invis","0","24","24","1","5.687461","0","0"
"/Game/Materials/Mat_GravityPickup.Mat_GravityPickup","0","3","3","1","0.692779","0","0"
"/Game/Materials/Mat_Emissive.Mat_Emissive","0","36","36","1","8.429944","0","0"
"/Game/Materials/Mat_Cel.Mat_Cel","0","4","4","1","0.592098","0","0"
"/Game/SoapBuddy/soapBud.soapBud","0","3","3","1","0.714285","0","0"
"/Game/Pumpkin_House/Pumpkin_House_Mat.Pumpkin_House_Mat","0","3","3","1","0.740156","0","0"
"/Game/Player/PlayerCharacterYellow.PlayerCharacterYellow","0","6","6","1","1.305180","0","0"
"/Game/Player/playerCharacterRed.playerCharacterRed","0","6","6","1","1.347944","0","0"
"/Game/Player/PlayerCharacterMag.PlayerCharacterMag","0","6","6","1","1.280012","0","0"
"/Game/Materials/Mat_Shadows.Mat_Shadows","0","72","72","1","16.510141","0","0"
"/Game/StarterContent/Textures/T_Wood_Floor_Walnut_Mat.T_Wood_Floor_Walnut_Mat","0","3","3","1","0.770292","0","0"
"/Game/Materials/MM_White.MM_White","0","3","3","1","0.784465","0","0"
"/Game/Materials/King_Textures/King.King","0","3","3","1","0.809373","0","0"
"/Game/Materials/DIRT_Textures/dirt_Mat.dirt_Mat","0","3","3","1","0.747361","0","0"
"/Game/Gnomes/gnome_spring_lambert1_BaseColor_Mat.gnome_spring_lambert1_BaseColor_Mat","0","3","3","1","0.738570","0","0"
"/Game/Mushrooms/MushroomB/alt_HoangMushroomB_lambert1_BaseColor_Mat.alt_HoangMushroomB_lambert1_BaseColor_Mat","0","3","3","1","0.755633","0","0"
"/Game/Logs/Log2/lambert1.lambert1","0","6","6","1","1.333992","0","0"
"/Game/Gnome_Animated/FallGnome/lambert7.lambert7","0","6","6","1","1.384780","0","0"
"/Game/Bubbleopolis/V2/Materials/walls_top.walls_top","0","3","3","1","0.725956","0","0"
"/Game/Bubbleopolis/V2/Materials/walls_side.walls_side","0","3","3","1","0.699629","0","0"
"/Game/Bubbleopolis/V2/Materials/Walls_Bottom.Walls_Bottom","0","3","3","1","0.728345","0","0"
"/Game/Materials/Mat_Sparks.Mat_Sparks","0","24","24","1","5.055004","0","0"
"/Game/Gnome_Animated/lambert2.lambert2","0","6","6","1","1.286519","0","0"
"/Game/Gnomes/WinterGnome/lambert1.lambert1","0","3","3","1","0.719224","0","0"
"/Game/PaintSplatterTextures/Paint_Splatter1_Mat.Paint_Splatter1_Mat","0","43","43","1","9.813783","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","114","126","1","20.529110","0","0"
"/Game/PaintSplatterTextures/RED1_Mat.RED1_Mat","0","15","15","1","3.687289","0","0"
"/Game/Bubbleopolis/pillar_side.pillar_side","0","3","3","1","0.761139","0","0"
"/Game/Bubbleopolis/base_plat_wall.base_plat_wall","0","3","3","1","0.776391","0","0"
"/Game/Bubbleopolis/base_plat_top.base_plat_top","0","3","3","1","0.803778","0","0"
"/Game/BookCase/M_Cabinet_Door_Pieces.M_Cabinet_Door_Pieces","0","6","6","1","1.425178","0","0"
"/Game/bubble_Street_Lights/Material/lambert1.lambert1","0","3","3","1","0.806361","0","0"
"/Game/Materials/Bubble_Wand_Green.Bubble_Wand_Green","0","6","6","1","1.433686","0","0"
"/Game/Materials/Bubble_Wand_Red.Bubble_Wand_Red","0","6","6","1","1.404169","0","0"
"/Game/Materials/Bubble_Wand_Yellow.Bubble_Wand_Yellow","0","3","3","1","0.774908","0","0"
